Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
apr23,27apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,28apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,28apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,28apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,28apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,28apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,28apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.833
apr23,28apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.871
apr23,28apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.81
apr23,28apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.848
apr23,28apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.838
apr23,28apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.876
apr23,28apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.982
apr23,28apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.826
apr23,28apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.863
apr23,28apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.975
apr23,28apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,28apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,28apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,28apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,28apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,28apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,28apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,28apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,28apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,28apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,28apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,28apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),600.61
apr23,29apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,29apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,29apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,29apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,29apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,29apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
apr23,29apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
apr23,29apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
apr23,29apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
apr23,29apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
apr23,29apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
apr23,29apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
apr23,29apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
apr23,29apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
apr23,29apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
apr23,29apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,29apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,29apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,29apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,29apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,29apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,29apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,29apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,29apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,29apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,29apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,29apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
apr23,30apr23,Benzines,Benzine 95 RON E5 (€/L),1.81
apr23,30apr23,Benzines,Benzine 95 RON E10 (€/L),1.779
apr23,30apr23,Benzines,Benzine 98 RON E5 (€/L),1.967
apr23,30apr23,Benzines,Benzine 98 RON E10 (€/L),1.953
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
apr23,30apr23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
apr23,30apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
apr23,30apr23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
apr23,30apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
apr23,30apr23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
apr23,30apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
apr23,30apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
apr23,30apr23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
apr23,30apr23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
apr23,30apr23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
apr23,30apr23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
apr23,30apr23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
apr23,30apr23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
apr23,30apr23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
apr23,30apr23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
apr23,30apr23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
apr23,30apr23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
apr23,30apr23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
apr23,30apr23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
apr23,30apr23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
apr23,30apr23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
apr23,30apr23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
apr23,30apr23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
mei23,01mei23,Benzines,Benzine 95 RON E5 (€/L),1.81
mei23,01mei23,Benzines,Benzine 95 RON E10 (€/L),1.779
mei23,01mei23,Benzines,Benzine 98 RON E5 (€/L),1.967
mei23,01mei23,Benzines,Benzine 98 RON E10 (€/L),1.953
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
mei23,01mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
mei23,01mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
mei23,01mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
mei23,01mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
mei23,01mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
mei23,01mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
mei23,01mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
mei23,01mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
mei23,01mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
mei23,01mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
mei23,01mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
mei23,01mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
mei23,01mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
mei23,01mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
mei23,01mei23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
mei23,01mei23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
mei23,01mei23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
mei23,01mei23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
mei23,01mei23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
mei23,01mei23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
mei23,01mei23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
mei23,01mei23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
mei23,01mei23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
mei23,02mei23,Benzines,Benzine 95 RON E5 (€/L),1.81
mei23,02mei23,Benzines,Benzine 95 RON E10 (€/L),1.779
mei23,02mei23,Benzines,Benzine 98 RON E5 (€/L),1.967
mei23,02mei23,Benzines,Benzine 98 RON E10 (€/L),1.953
mei23,02mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.756
mei23,02mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.736
mei23,02mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.75
mei23,02mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.787
mei23,02mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.766
mei23,02mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.818
mei23,02mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.855
mei23,02mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.795
mei23,02mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.833
mei23,02mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.823
mei23,02mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.86
mei23,02mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.966
mei23,02mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.81
mei23,02mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.847
mei23,02mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.958
mei23,02mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
mei23,02mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
mei23,02mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
mei23,02mei23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
mei23,02mei23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
mei23,02mei23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
mei23,02mei23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
mei23,02mei23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
mei23,02mei23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
mei23,02mei23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
mei23,02mei23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
mei23,02mei23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
mei23,03mei23,Benzines,Benzine 95 RON E5 (€/L),1.81
mei23,03mei23,Benzines,Benzine 95 RON E10 (€/L),1.779
mei23,03mei23,Benzines,Benzine 98 RON E5 (€/L),1.967
mei23,03mei23,Benzines,Benzine 98 RON E10 (€/L),1.953
mei23,03mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.729
mei23,03mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.708
mei23,03mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.72
mei23,03mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.757
mei23,03mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.8
mei23,03mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.828
mei23,03mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.865
mei23,03mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.805
mei23,03mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.843
mei23,03mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.833
mei23,03mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.87
mei23,03mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.976
mei23,03mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.82
mei23,03mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.858
mei23,03mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.969
mei23,03mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.941
mei23,03mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.904
mei23,03mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.05
mei23,03mei23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.975
mei23,03mei23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.937
mei23,03mei23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.084
mei23,03mei23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
mei23,03mei23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
mei23,03mei23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
mei23,03mei23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
mei23,03mei23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
mei23,03mei23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
mei23,04mei23,Benzines,Benzine 95 RON E5 (€/L),1.81
mei23,04mei23,Benzines,Benzine 95 RON E10 (€/L),1.779
mei23,04mei23,Benzines,Benzine 98 RON E5 (€/L),1.967
mei23,04mei23,Benzines,Benzine 98 RON E10 (€/L),1.953
mei23,04mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.729
mei23,04mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.708
mei23,04mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.72
mei23,04mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.757
mei23,04mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.8
mei23,04mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.796
mei23,04mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.834
mei23,04mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.773
mei23,04mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.811
mei23,04mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.801
mei23,04mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.839
mei23,04mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.945
mei23,04mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.787
mei23,04mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.825
mei23,04mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.936
mei23,04mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.89
mei23,04mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.853
mei23,04mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),0.999
mei23,04mei23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.922
mei23,04mei23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.884
mei23,04mei23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.03
mei23,04mei23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.708
mei23,04mei23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.791
mei23,04mei23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.654
mei23,04mei23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.796
mei23,04mei23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.713
mei23,04mei23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),578.26
mei23,05mei23,Benzines,Benzine 95 RON E5 (€/L),1.765
mei23,05mei23,Benzines,Benzine 95 RON E10 (€/L),1.731
mei23,05mei23,Benzines,Benzine 98 RON E5 (€/L),1.911
mei23,05mei23,Benzines,Benzine 98 RON E10 (€/L),1.887
mei23,05mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.729
mei23,05mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.708
mei23,05mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.72
mei23,05mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.757
mei23,05mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.8
mei23,05mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.77
mei23,05mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.807
mei23,05mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.747
mei23,05mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.784
mei23,05mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.774
mei23,05mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.812
